"DISTRICT","ROUTE","COUNTY","Postmile Prefix","POSTMILE","DESCRIPTION","BACK PEAK HR","BACK PEAK MONTH","BACK AADT","AHEAD PEAK HR","AHEAD PEAK MONTH","AHEAD AADT",
2,273,"SHA","R",16.51,"REDDING, ON CALIFORNIA   STREET AT PLACER STREET                                                              ",1800,16700,15900,2200,20000,19100,
2,273,"SHA","R",16.73,"REDDING, CALIFORNIA/   TEHAMA STREETS                                                                         ",2200,20000,19100,1500,13700,12900,
2,273,"SHA","R",16.8,"REDDING, TEHAMA/MARKET   STREETS, JCT. RTE. 299  (EASTBOUND LANES)                                            ",1500,13700,12900,"      ","       ","       ",
2,273,"SHA"," ",16.83,"C O U P L E T . . END . . BEGIN TWO WAY TRAVEL                                                                ","      ","       ","       ","      ","       ","       ",
2,273,"SHA"," ","       ","(BREAK IN ROUTE)                                                                                              ","      ","       ","       ","      ","       ","       ",
2,273,"SHA"," ",16.83,"REDDING, JCT. RTE. 299 WEST,  MARKET STREET/EUREKA WAY                                                        ","      ","       ","       ",2750,29500,28000,
2,273,"SHA"," ",17.39,"REDDING, QUARTZ HILL   ROAD, LEFT; RIO DRIVE, RIGHT                                                           ",2850,31000,28000,2700,29500,27000,
2,273,"SHA"," ",17.81,"REDDING, BENTON DRIVE                                                                                         ",2700,29500,27000,2800,29500,27000,
2,273,"SHA"," ",18.62,"LAKE BOULEVARD                                                                                                ",2800,29500,27000,2000,17200,16300,
2,273,"SHA"," ",18.92,"TWINVIEW BOULEVARD                                                                                            ",2000,17200,16300,1100,10300,9700,
2,273,"SHA"," ",19.77,"CATERPILLAR ROAD                                                                                              ",1100,10300,9700,810,8400,7900,
2,273,"SHA"," ",20.03,"JCT. RTE. 5, NORTH   REDDING INTERCHANGE                                                                      ",810,8400,7900,"      ","       ","       ",
11,274," SD"," ","       ","SAN DIEGO COUNTY                                                                                              ","      ","       ","       ","      ","       ","       ",
11,274," SD"," ",0,"JCT. RTE. 5                                                                                                   ","      ","       ","       ",4700,52000,51000,
11,274," SD"," ",0.16,"SAN DIEGO,   MORENA BOULEVARD INTERCHANGE                                                                     ",4700,52000,51000,3050,33500,33000,
11,274," SD"," ",0.32,"SAN DIEGO, MORAGA AVENUE                                                                                      ",3050,33500,33000,2600,29000,29000,
11,274," SD"," ",0.95,"SAN DIEGO, CLAIREMONT DRIVE                                                                                   ",2600,29000,29000,2800,31000,31000,
11,274," SD"," ",2.21,"SAN DIEGO, GENESEE AVENUE                                                                                     ",2800,31000,31000,2900,32000,32000,
11,274," SD"," ",2.56,"SAN DIEGO,   MT. ABERNATHY AVENUE                                                                             ",2900,32000,32000,3700,41000,41000,
11,274," SD"," ",3.08,"SAN DIEGO, CHARGER BOULEVARD                                                                                  ",3700,41000,41000,5100,61000,59000,
11,274," SD"," ",3.37,"SAN DIEGO, JCT. RTE. 805                                                                                      ",5100,61000,59000,7300,69000,66000,
11,274," SD"," ",3.79,"SAN DIEGO, CONVOY STREET                                                                                      ",7300,69000,66000,3050,28500,27500,
11,274," SD"," ",4.16,"SAN DIEGO, MERCURY STREET                                                                                     ",3050,28500,27500,3000,28000,27000,
11,274," SD"," ",4.28,"SAN DIEGO, JCT. RTE. 163                                                                                      ",3000,28000,27000,2600,24700,23700,
11,274," SD"," ",4.42,"SAN DIEGO, KEARNY VILLA ROAD                                                                                  ",2600,24700,23700,2400,22800,21600,
11,274," SD"," ",5.45,"SAN DIEGO, RUFFIN ROAD                                                                                        ",2400,22800,21600,1950,18500,17600,
11,274," SD"," ",5.6,"SAN DIEGO, VIEWRIDGE AVENUE                                                                                   ",1950,18500,17600,2850,22700,22200,
11,274," SD"," ",6.09,"SAN DIEGO, JCT. RTE. 15                                                                                       ",2850,22700,22200,"      ","       ","       ",
3,275,"YOL"," ","       ","YOLO COUNTY                                                                                                   ","      ","       ","       ","      ","       ","       ",
3,275,"YOL"," ",12.01,"JCT. RTE. 50,   BEGIN FREEWAY                                                                                 ","      ","       ","       ",1150,8800,8500,
3,275,"YOL"," ",12.04,"JCT. RTE. 84 INTERCHANGE                                                                                      ",1150,8800,8500,1250,9600,9000,
