"DISTRICT","ROUTE","COUNTY","Postmile Prefix","POSTMILE","DESCRIPTION","BACK PEAK HR","BACK PEAK MONTH","BACK AADT","AHEAD PEAK HR","AHEAD PEAK MONTH","AHEAD AADT",
4,680,"ALA","R",6.4,"FREMONT, JCT. RTE. 238 NORTH                                                                                  ",7900,143000,131000,8100,142000,130000,
4,680,"ALA","R",7.48,"FREMONT, VARGAS ROAD                                                                                          ",8100,142000,130000,8300,141000,129000,
4,680,"ALA","R",8.31,"SHERIDAN ROAD                                                                                                 ",8300,141000,129000,8300,137000,126000,
4,680,"ALA","R",9.71,"ANDRADE ROAD                                                                                                  ",8300,137000,126000,8700,140000,128000,
4,680,"ALA","R",11.04,"JCT. RTE. 84 WEST                                                                                             ",8700,140000,128000,9100,141000,129000,
4,680,"ALA","R",11.85,"JCT. RTE. 84 EAST                                                                                             ",9100,141000,129000,7800,118000,108000,
4,680,"ALA","R",12.44,"SUNOL ROAD                                                                                                    ",7800,118000,108000,8400,125000,115000,
4,680,"ALA","R",15.26,"PLEASANTON, PLEASANTON/   SUNOL ROADS                                                                         ",8400,125000,115000,8200,118000,110000,
4,680,"ALA","R",16.75,"PLEASANTON, BERNAL AVENUE                                                                                     ",8200,118000,110000,9000,128000,120000,
4,680,"ALA","R",19.3,"PLEASANTON, STONERIDGE DRIVE                                                                                  ",9000,128000,120000,9800,138000,130000,
4,680,"ALA","R",20.06,"PLEASANTON, JCT. RTE. 580                                                                                     ",9800,138000,130000,11000,141000,133000,
4,680,"ALA","R",21.879,"ALAMEDA/CONTRA COSTA COUNTY LINE",11000,141000,133000,11000,141000,133000,
4,680," CC","R",0.01,"SAN RAMON, ALCOSTA BOULEVARD                                                                                  ",11000,141000,133000,11400,154000,147000,
4,680," CC","R",2.89,"SAN RAMON, BOLLINGER CANYON ROAD                                                                              ",11400,154000,147000,11200,149000,142000,
4,680," CC","R",4.18,"SAN RAMON, CROW CANYON ROAD                                                                                   ",11200,149000,142000,12500,163000,155000,
4,680," CC","R",6.76,"DANVILLE, SYCAMORE VALLEY ROAD                                                                                ",12500,163000,155000,13500,176000,167000,
4,680," CC","R",7.55,"DANVILLE, DIABLO ROAD                                                                                         ",13500,176000,167000,13300,173000,164000,
4,680," CC","R",8.18,"DANVILLE, EL CERRO BOULEVARD                                                                                  ",13300,173000,164000,13500,175000,166000,
4,680," CC","R",8.75,"DANVILLE, EL PINTADO ROAD                                                                                     ",13500,175000,166000,13700,178000,169000,
4,680," CC","R",10.37,"STONE VALLEY ROAD                                                                                             ",13700,178000,169000,13800,180000,171000,
4,680," CC","R",11.28,"LIVORNA ROAD                                                                                                  ",13800,180000,171000,14100,185000,175000,
4,680," CC","R",12.61,"WALNUT CREEK, RUDGEAR ROAD                                                                                    ",14100,185000,175000,13200,175000,166000,
4,680," CC"," ",13.08,"WALNUT CREEK, SOUTH MAIN STREET                                                                               ",13200,175000,166000,13300,178000,168000,
4,680," CC"," ",13.93,"WALNUT CREEK, OLYMPIC BOULEVARD                                                                               ",13300,178000,168000,9300,124000,117000,
4,680," CC"," ",14.38,"WALNUT CREEK, JCT. RTE. 24 WEST                                                                               ",9300,124000,117000,17100,231000,218000,
4,680," CC"," ",14.85,"WALNUT CREEK,   YGNACIO VALLEY ROAD                                                                           ",17100,231000,218000,18700,254000,240000,
4,680," CC"," ",15.61,"WALNUT CREEK, NORTH MAIN STREET                                                                               ",18700,254000,240000,19300,264000,249000,
4,680," CC"," ",16.4,"WALNUT CREEK, GEARY ROAD                                                                                      ",19300,264000,249000,17100,236000,222000,
4,680," CC"," ",16.88,"PLEASANT HILL,   OAK PARK BOULEVARD                                                                           ",17100,236000,222000,18800,260000,245000,
4,680," CC","R",17.29,"PLEASANT HILL,   CONTRA COSTA BOULEVARD                                                                       ",18800,260000,245000,17500,243000,229000,
4,680," CC","R",17.7,"PLEASANT HILL,   MONUMENT BOULEVARD                                                                           ",17500,243000,229000,17700,249000,234000,
4,680," CC","R",18.71,"CONCORD, JCT. RTE. 242   NORTH (SIGN ROUTE 24)                                                                ",17700,249000,234000,10300,142000,134000,
4,680," CC","R",19.24,"CONCORD, WILLOW   PASS ROAD                                                                                   ",10300,142000,134000,10400,143000,135000,
4,680," CC"," ",19.86,"PLEASANT HILL, CONCORD AVENUE                                                                                 ",10400,143000,135000,10400,140000,133000,
4,680," CC"," ",21.19,"JCT. RTE. 4                                                                                                   ",10400,140000,133000,8600,115000,109000,
4,680," CC"," ",22.43,"EAST MARTINEZ (CONNECTION   TO PACHECO BOULEVARD)                                                             ",8600,115000,109000,7600,100000,95000,
4,680," CC"," ",22.7,"ARTHUR ROAD                                                                                                   ",7600,100000,95000,7900,104000,98000,
4,680," CC"," ",24.26,"WATERFRONT; MARINA VISTA                                                                                      ",7900,104000,98000,7900,103000,97000,
4,680,"CC",,25.461,"CONTRA COSTA/SOLANO COUNTY LINE (MARTINEZ-BENICIA",7900,103000,97000,7900,103000,97000,
4,680,"SOL","L",0,"SOLANO COUNTY   (MARTINEZ-BENICIA  BRIDGE)                                                                    ","      ","       ","       ",7900,103000,97000,
4,680,"SOL","M",0.68,"BENICIA, JCT. RTE 780 NORTHWEST                                                                               ",7900,103000,97000,5300,68000,64000,
4,680,"SOL","R",0.83,"BENICIA, BAYSHORE ROAD                                                                                        ",5300,68000,64000,4600,61000,57000,
