"DISTRICT","ROUTE","COUNTY","Postmile Prefix","POSTMILE","DESCRIPTION","BACK PEAK HR","BACK PEAK MONTH","BACK AADT","AHEAD PEAK HR","AHEAD PEAK MONTH","AHEAD AADT",
7,27," LA","R",17.94,"MILEPOST EQUATION  =18.03                                                                                     ",,,,,,,
7,27," LA"," ",18.63,"CHATSWORTH, DEVONSHIRE STREET                                                                                 ",3800,44000,42000,3700,43000,41000,
7,27," LA"," ",20.06,"JCT. RTE. 118, SIMI/SAN   FERNANDO VALLEY FREEWAYS                                                            ",4000,45500,43500,"      ","       ","       ",
3,28,"PLA"," ","       ","PLACER COUNTY                                                                                                 ","      ","       ","       ","      ","       ","       ",
3,28,"PLA"," ",0.09,"TAHOE CITY,   JCT. RTE. 89                                                                                    ","      ","       ","       ",2050,22100,16700,
3,28,"PLA"," ",0.51,"GROVE STREET                                                                                                  ",2050,22100,16700,2000,21300,16400,
3,28,"PLA"," ",0.83,"ENTRANCE, TAHOE STATE PARK                                                                                    ",2000,21300,16400,1700,19000,14700,
3,28,"PLA"," ",1.85,"LAKE FOREST DRIVE                                                                                             ",1700,19000,14700,1450,14800,11400,
3,28,"PLA"," ",4.25,"LARDIN WAY                                                                                                    ",1450,14800,11400,1200,13300,9200,
3,28,"PLA"," ",5.81,"CARNELIAN BAY ROAD                                                                                            ",1200,13300,9200,1500,16500,11500,
3,28,"PLA"," ",7.19,"GRANITE ROAD                                                                                                  ",1500,16500,11500,1650,18100,12700,
3,28,"PLA"," ",8.32,"NATIONAL AVENUE                                                                                               ",1650,18100,12700,2200,23900,16800,
3,28,"PLA"," ",9.34,"JCT. RTE. 267 NORTH                                                                                           ",2200,23900,16800,2100,24200,17100,
3,28,"PLA"," ",9.88,"COON STREET                                                                                                   ",2100,24200,17100,1700,18800,13200,
3,28,"PLA"," ",11,"CAL-NEVA DRIVE                                                                                                ",1700,18800,13200,1800,19000,13600,
3,28,"PLA"," ",11.03,"NEVADA STATE LINE                                                                                             ",1800,19000,13600,"      ","       ","       ",
10,29,"SOL"," ","       ","SOLANO COUNTY                                                                                                 ","      ","       ","       ","      ","       ","       ",
10,29,"SOL"," ",0,"VALLEJO,   JCT. RTE. 80 FREEWAY                                                                               ","      ","       ","       ",780,8500,7600,
10,29,"SOL"," ",1.01,"VALLEJO, LEMON STREET                                                                                         ",1300,13700,12600,1350,14400,13200,
10,29,"SOL"," ",2.07,"VALLEJO, JCT. RTE. 141,   MAINE STREET                                                                        ",1350,14300,13100,1350,14500,13300,
10,29,"SOL"," ",2.82,"VALLEJO, TENNESSEE STREET                                                                                     ",2050,19800,18700,2200,23700,22500,
10,29,"SOL"," ",4.73,"VALLEJO, JCT. RTE. 37                                                                                         ",2350,25000,23000,3050,30500,28000,
10,29,"SOL"," ",5.85,"VALLEJO, MINI DRIVE                                                                                           ",3250,33000,30000,2700,28500,26000,
10,29,"SOL"," ",5.96,"SOLANO-NAPA COUNTY LINE                                                                                       ",2700,28500,26000,"      ","       ","       ",
4,29,"NAP"," ",0,"SOLANO-NAPA COUNTY LINE                                                                                       ","      ","       ","       ",2700,28500,26000,
4,29,"NAP"," ",0.69,"AMERICAN CANYON ROAD                                                                                          ",2700,28500,26000,3050,33500,31000,
4,29,"NAP","R",2.76,"GREEN ISLAND ROAD                                                                                             ",3100,34000,31500,3150,34500,32000,
4,29,"NAP"," ",3.61,"KELLY ROAD SOUTH                                                                                              ",3150,34500,32000,3350,36000,34000,
4,29,"NAP"," ",4.71,"JCT. RTE. 12 EAST                                                                                             ",3000,36500,34000,4300,49000,45500,
4,29,"NAP","R",6.2,"JCT. RTE. 221 NORTH                                                                                           ",4300,49000,45500,3250,35500,33500,
4,29,"NAP","R",8.66,"JCT. RTE. 121 SOUTH,   BEGIN FREEWAY                                                                          ",3250,35500,33500,3500,38000,37000,
4,29,"NAP","R",10.39,"JCT. RTE. 121 NORTH   (MILEPOST EQUATION)                                                                     ",3500,38000,37000,3800,43000,41000,
4,29,"NAP"," ",11.55,"FIRST STREET INTERCHANGE                                                                                      ",3800,43000,41000,4450,47000,46000,
4,29,"NAP"," ",12.04,"NAPA,   LINCOLN AVENUE INTERCHANGE                                                                            ",4450,47000,46000,3850,41000,40000,
4,29,"NAP"," ",12.49,"END FREEWAY                                                                                                   ",,,,,,,
4,29,"NAP"," ",13.06,"TRANCAS/REDWOOD ROADS                                                                                         ",3850,41000,40000,3000,36000,32500,
4,29,"NAP"," ",15.58,"OAK KNOLL AVENUE                                                                                              ",1800,22400,20500,1800,22700,20800,
4,29,"NAP"," ",19.01,"CALIFORNIA DRIVE   INTERCHANGE                                                                                ",1850,22800,20900,1350,16700,15300,
4,29,"NAP","R",20.87,"MILEPOST EQUATION  =20.99                                                                                     ",,,,,,,
4,29,"NAP"," ",22.52,"OAKVILLE GRADE ROAD                                                                                           ",1350,16700,15300,1300,16500,15100,
4,29,"NAP"," ",24.6,"RUTHERFORD, JCT. RTE. 128 EAST                                                                                ",1400,17200,15800,1750,18800,16600,
4,29,"NAP"," ",26.57,"ZINFANDEL LANE                                                                                                ",1800,18100,16200,1800,19100,17200,
