"Date","Time","# Fog Days","Station Type","Maintenance Indicator","Sky Conditions","Visibility","Weather Type","Dry Bulb Temp (F)","Dew Point Temp. (F)","Wet Bulb Temp (F)","% Rel Humidity","Wind Speed (KT)","Wind Dir.","Wind Char. Gusts (KT)","Val. For Wind Char.","Station Pressure","Pressure Tendency","Sea Level Pressure","Report Type","Precipitation total"
"25","355",,"AO20","-","CLR","10SM","-","39","37.90001953125","38.5","96","4","320","-","0","30.05001953125","5","186","AA","-"
"25","455",,"AO20","-","CLR","10SM","-","39","37.90001953125","38.5","96","0","0","-","0","30.05001953125","-","186","AA","-"
"25","555",,"AO20","-","CLR","10SM","-","37","36","36.5","96","5","250","-","0","30.07001953125","-","191","AA","-"
"25","655",,"AO20","-","CLR","10SM","-","39.90001953125","39","39.60001953125","97","0","0","-","0","30.08001953125","3","194","AA","-"
"25","755",,"AO20","-","CLR","10SM","-","48","44.1000390625","46","86","4","VRB","-","0","30.08001953125","-","196","AA","-"
"25","855",,"AO20","-","CLR","10SM","-","50","43","46.6000390625","77","5","250","-","0","30.08001953125","-","195","AA","-"
"25","955",,"AO20","-","CLR","10SM","-","53.1000390625","43","48.2000390625","69","0","0","-","0","30.07001953125","8","194","AA","-"
"25","1055",,"AO21","-","CLR","10SM","-","55.9000390625","43","49.5","62","0","0","-","0","30.06001953125","-","189","AA","-"
"25","1155",,"AO21","-","CLR","10SM","-","57.9000390625","43","50.4000390625","58","0","0","-","0","30.05001953125","-","186","AA","-"
"25","1255",,"AO21","-","CLR","10SM","-","60.1000390625","44.1000390625","52","56","4","230","-","0","30.04001953125","6","183","AA","-"
"25","1355",,"AO21","-","CLR","10SM","-","61","44.1000390625","52.3000390625","54","0","0","-","0","30.02001953125","-","175","AA","-"
"25","1455",,"AO21","-","CLR","10SM","-","62.1000390625","43","52.3000390625","50","0","0","-","0","30.01001953125","-","173","AA","-"
"25","1555",,"AO21","-","CLR","10SM","-","60.1000390625","44.1000390625","52","56","6","270","-","0","30","6","169","AA","-"
"25","1655",,"AO21","-","CLR","10SM","-","59","44.1000390625","51.4000390625","58","6","260","-","0","30","-","167","AA","-"
"25","1755",,"AO21","-","CLR","10SM","-","57","46.9000390625","51.8000390625","69","5","10","-","0","29.99001953125","-","166","AA","-"
"25","1855",,"AO21","-","CLR","10SM","-","53.1000390625","46","49.5","77","5","350","-","0","30","5","167","AA","-"
"25","1955",,"AO21","-","CLR","10SM","-","52","45","48.6000390625","77","4","310","-","0","30","-","170","AA","-"
"25","2055",,"AO22","-","CLR","10SM","-","52","45","48.6000390625","77","4","350","-","0","30.01001953125","-","172","AA","-"
"25","2155",,"AO22","-","CLR","10SM","-","50","44.1000390625","47.1000390625","80","5","320","-","0","30.02001953125","3","176","AA","-"
"25","2255",,"AO22","-","CLR","10SM","-","46.9000390625","43","45.1000390625","86","5","360","-","0","30.03001953125","-","179","AA","-"
"25","2355",,"AO22","-","CLR","10SM","-","46","44.1000390625","45.1000390625","93","4","240","-","0","30.03001953125","-","179","AA","-"
"26","55",,"AO20","-","CLR","10SM","-","43","41","42.1000390625","93","4","300","-","0","30.02001953125","0","176","AA","-"
"26","155",,"AO20","-","CLR","10SM","-","44.1000390625","43","43.5","96","4","270","-","0","30.02001953125","-","174","AA","-"
"26","255",,"AO20","-","CLR","10SM","-","44.1000390625","43","43.5","96","5","280","-","0","30.01001953125","-","170","AA","-"
"26","355",,"AO20","-","CLR","9SM","-","45","44.1000390625","44.6000390625","97","6","280","-","0","30","6","169","AA","-"
"26","455",,"AO20","-","CLR","7SM","-","44.1000390625","43","43.5","96","7","310","-","0","30","-","168","AA","-"
"26","555",,"AO20","-","CLR","10SM","-","43","42.1000390625","42.6000390625","97","6","280","-","0","30.01001953125","-","173","AA","-"
"26","655",,"AO20","-","CLR","5SM","BR","43","42.1000390625","42.6000390625","97","4","300","-","0","30.03001953125","3","178","AA","-"
"26","755",,"AO20","-","CLR","10SM","-","50","46","48","86","4","320","-","0","30.04001953125","-","181","AA","-"
"26","855",,"AO20","-","CLR","10SM","-","55","46.9000390625","50.9000390625","74","6","300","-","0","30.05001953125","-","185","AA","-"
"26","955",,"AO20","-","CLR","10SM","-","59","46.9000390625","52.7000390625","64","8","330","-","0","30.05001953125","1","186","AA","-"
"26","1055",,"AO21","-","CLR","10SM","-","63","48","55","58","6","350","-","0","30.05001953125","-","185","AA","-"
"26","1155",,"AO21","-","CLR","10SM","-","64.9000390625","46.9000390625","55.4000390625","52","5","330","-","0","30.03001953125","-","178","AA","-"
"26","1255",,"AO21","-","CLR","10SM","-","66","45","54.9000390625","47","0","0","-","0","30.01001953125","8","171","AA","-"
"26","1355",,"AO21","-","CLR","10SM","-","69.1000390625","45","56.1000390625","42","7","360","-","0","29.98001953125","-","162","AA","-"
"26","1455",,"AO21","-","CLR","10SM","-","69.1000390625","46","56.7000390625","44","9","350","-","0","29.96001953125","-","156","AA","-"
"26","1555",,"AO21","-","CLR","10SM","-","70","45","56.5","41","5","10","-","0","29.95001953125","6","151","AA","-"
"26","1655",,"AO21","-","CLR","10SM","-","68","46.9000390625","56.7000390625","47","6","350","-","0","29.94001953125","-","147","AA","-"
"26","1755",,"AO21","-","CLR","10SM","-","62.1000390625","46.9000390625","54.1000390625","58","6","340","-","0","29.94001953125","-","147","AA","-"
"26","1855",,"AO21","-","CLR","10SM","-","57","46","51.4000390625","67","6","310","-","0","29.94001953125","5","148","AA","-"
"26","1955",,"AO21","-","CLR","10SM","-","57","45","50.9000390625","64","5","300","-","0","29.95001953125","-","152","AA","-"
"26","2055",,"AO22","-","CLR","10SM","-","54","44.1000390625","49.1000390625","69","8","310","-","0","29.96001953125","-","156","AA","-"
"26","2155",,"AO22","-","CLR","10SM","-","54","44.1000390625","49.1000390625","69","9","300","-","0","29.97001953125","1","157","AA","-"
"26","2255",,"AO22","-","CLR","10SM","-","51.1000390625","44.1000390625","47.7000390625","77","4","290","-","0","29.97001953125","-","158","AA","-"
"26","2355",,"AO22","-","CLR","10SM","-","48","44.1000390625","46","86","3","300","-","0","29.96001953125","-","155","AA","-"
"27","55",,"AO20","-","CLR","10SM","-","48.9000390625","44.1000390625","46.6000390625","83","3","350","-","0","29.96001953125","8","155","AA","-"
"27","155",,"AO20","-","CLR","10SM","-","45","41","43.2000390625","86","0","0","-","0","29.95001953125","-","151","AA","-"
"27","255",,"AO20","-","CLR","10SM","-","42.1000390625","39.90001953125","41.2000390625","92","3","10","-","0","29.94001953125","-","147","AA","-"
"27","355",,"AO20","-","CLR","10SM","-","44.1000390625","41","42.6000390625","89","4","350","-","0","29.93001953125","6","146","AA","-"
"27","455",,"AO20","-","CLR","10SM","-","42.1000390625","39","40.60001953125","89","5","320","-","0","29.94001953125","-","147","AA","-"
"27","555",,"AO20","-","CLR","10SM","-","43","39.90001953125","41.5","89","0","0","-","0","29.96001953125","-","153","AA","-"
"27","655",,"AO20","-","CLR","10SM","-","45","43","44.1000390625","93","5","280","-","0","29.97001953125","3","158","AA","-"
"27","755",,"AO20","-","CLR","10SM","-","50","46","48","86","8","290","-","0","29.98001953125","-","161","AA","-"
"27","855",,"AO20","-","CLR","10SM","-","57","48","52.3000390625","72","7","320","-","0","29.99001953125","-","166","AA","-"
"27","955",,"AO20","-","CLR","10SM","-","61","48","54.1000390625","63","8","290","-","0","29.99001953125","1","166","AA","-"
"27","1055",,"AO21","-","CLR","10SM","-","64.9000390625","46","54.9000390625","51","9","310","-","0","29.98001953125","-","162","AA","-"
"27","1155",,"AO21","-","CLR","10SM","-","69.1000390625","48","57.6000390625","47","10","340","-","0","29.97001953125","-","157","AA","-"
"27","1255",,"AO21","-","CLR","10SM","-","71.1000390625","48","58.3000390625","44","9","330","-","0","29.94001953125","8","148","AA","-"
"27","1355",,"AO21","-","CLR","10SM","-","72","45","57.4000390625","38","8","340","-","0","29.91001953125","-","139","AA","-"
"27","1455",,"AO21","-","CLR","10SM","-","73","48","59.2000390625","41","10","330","-","0","29.89001953125","-","132","AA","-"
"27","1555",,"AO21","-","CLR","10SM","-","73","46","58.3000390625","38","12","330","-","0","29.87001953125","6","126","AA","-"
"27","1655",,"AO21","-","CLR","10SM","-","72","46","57.7000390625","40","13","340","-","0","29.87001953125","-","124","AA","-"
"27","1755",,"AO21","-","CLR","10SM","-","68","44.1000390625","55.4000390625","42","10","330","-","0","29.87001953125","-","123","AA","-"
"27","1855",,"AO21","-","CLR","10SM","-","61","48.9000390625","54.5","65","7","300","-","0","29.88001953125","3","128","AA","-"
"27","1955",,"AO21","-","CLR","10SM","-","61","48.9000390625","54.5","65","8","280","-","0","29.90001953125","-","133","AA","-"
"27","2055",,"AO22","-","CLR","10SM","-","57","48.9000390625","52.7000390625","75","5","280","-","0","29.91001953125","-","136","AA","-"
"27","2155",,"AO22","-","CLR","10SM","-","53.1000390625","46.9000390625","50","80","6","280","-","0","29.90001953125","0","133","AA","-"
"27","2255",,"AO22","-","CLR","10SM","-","53.1000390625","46.9000390625","50","80","5","270","-","0","29.89001953125","-","131","AA","-"
"27","2355",,"AO22","-","CLR","10SM","-","52","46","48.9000390625","80","5","280","-","0","29.89001953125","-","130","AA","-"
"28","55",,"AO20","-","CLR","10SM","-","51.1000390625","44.1000390625","47.7000390625","77","5","340","-","0","29.89001953125","6","130","AA","-"
"28","155",,"AO20","-","CLR","10SM","-","46.9000390625","43","45.1000390625","86","3","230","-","0","29.88001953125","-","129","AA","-"
"28","255",,"AO20","-","CLR","10SM","-","50","44.1000390625","47.1000390625","80","8","300","-","0","29.87001953125","-","125","AA","-"
"28","355",,"AO20","-","CLR","10SM","-","50","44.1000390625","47.1000390625","80","9","300","-","0","29.87001953125","5","126","AA","-"
"28","455",,"AO20","-","CLR","10SM","-","48.9000390625","43","46","80","9","290","-","0","29.88001953125","-","128","AA","-"
"28","555",,"AO20","-","CLR","10SM","-","50","41","45.7000390625","71","10","290","-","0","29.89001953125","-","131","AA","-"
"28","655",,"AO20","-","CLR","10SM","-","53.1000390625","42.1000390625","47.7000390625","66","7","290","-","0","29.90001953125","-","133","AA","-"
"28","755",,"AO20","-","CLR","10SM","-","57","43","50","60","10","300","-","0","29.90001953125","-","133","AA","-"
"28","855",,"AO20","-","CLR","10SM","-","62.1000390625","43","52.3000390625","50","8","360","-","0","29.91001953125","-","137","AA","-"
"28","955",,"AO20","-","CLR","10SM","-","64","44.1000390625","53.6000390625","48","12","340","-","0","29.91001953125","3","137","AA","-"
"28","1055",,"AO21","-","CLR","10SM","-","69.1000390625","46.9000390625","57","45","9","340","-","0","29.90001953125","-","134","AA","-"
"28","1155",,"AO21","-","CLR","10SM","-","72","48.9000390625","59","44","12","340","-","0","29.89001953125","-","130","AA","-"
"28","1255",,"AO21","-","CLR","10SM","-","73.9000390625","48","59.4000390625","40","10","340","-","0","29.86001953125","8","121","AA","-"
"28","1355",,"AO21","-","CLR","10SM","-","77","50","61.5","39","6","VRB","-","0","29.84001953125","-","114","AA","-"
"28","1455",,"AO21","-","CLR","10SM","-","78.1000390625","52","62.8000390625","40","9","340","-","0","29.81001953125","-","105","AA","-"
"28","1555",,"AO21","-","CLR","10SM","-","80.1000390625","51.1000390625","63.1000390625","37","12","340","G","15","29.78001953125","8","95","AA","-"
"28","1655",,"AO21","-","CLR","10SM","-","78.1000390625","48.9000390625","61.3000390625","36","11","330","-","0","29.78001953125","-","93","AA","-"
"28","1755",,"AO21","-","CLR","10SM","-","73.9000390625","51.1000390625","60.8000390625","45","11","290","-","0","29.78001953125","-","94","AA","-"
"28","1855",,"AO21","-","CLR","10SM","-","69.1000390625","50","58.5","51","10","300","-","0","29.79001953125","3","98","AA","-"
"28","1955",,"AO21","-","CLR","10SM","-","64.9000390625","51.1000390625","57.2000390625","61","9","300","-","0","29.80001953125","-","102","AA","-"
"28","2055",,"AO22","-","CLR","10SM","-","62.1000390625","51.1000390625","56.1000390625","67","6","280","-","0","29.83001953125","-","110","AA","-"
"28","2155",,"AO22","-","CLR","10SM","-","57.9000390625","51.1000390625","54.3000390625","78","9","270","-","0","29.84001953125","3","114","AA","-"
"28","2255",,"AO22","-","CLR","10SM","-","57","48.9000390625","52.7000390625","75","9","270","-","0","29.85001953125","-","118","AA","-"
"28","2355",,"AO22","-","CLR","10SM","-","54","48","50.9000390625","80","0","0","-","0","29.87001953125","-","125","AA","-"
"29","55",,"AO20","-","CLR","10SM","-","53.1000390625","46.9000390625","50","80","5","260","-","0","29.89001953125","3","131","AA","-"
"29","155",,"AO20","-","CLR","10SM","-","53.1000390625","46","49.5","77","4","250","-","0","29.90001953125","-","134","AA","-"
"29","255",,"AO20","-","CLR","10SM","-","50","45","47.5","83","0","0","-","0","29.90001953125","-","135","AA","-"
"29","355",,"AO20","-","CLR","10SM","-","48","44.1000390625","46","86","3","240","-","0","29.90001953125","1","136","AA","-"
"29","455",,"AO20","-","CLR","10SM","-","46","43","44.6000390625","89","0","0","-","0","29.93001953125","-","143","AA","-"
"29","555",,"AO20","-","CLR","10SM","-","46","43","44.6000390625","89","5","240","-","0","29.94001953125","-","148","AA","-"
"29","655",,"AO20","-","CLR","10SM","-","48.9000390625","46","47.5","90","0","0","-","0","29.95001953125","1","153","AA","-"
"29","755",,"AO20","-","CLR","10SM","-","55.9000390625","48.9000390625","52.3000390625","77","4","330","-","0","29.97001953125","-","159","AA","-"
"29","855",,"AO20","-","CLR","10SM","-","61","50","55","67","3","330","-","0","29.99001953125","-","165","AA","-"
"29","955",,"AO20","-","CLR","10SM","-","64.9000390625","51.1000390625","57.2000390625","61","0","0","-","0","30","1","169","AA","-"
"29","1055",,"AO21","-","CLR","10SM","-","68","54","59.9000390625","61","3","VRB","-","0","30","-","169","AA","-"
"29","1155",,"AO21","-","CLR","10SM","-","73","57","63.5","57","4","VRB","-","0","29.99001953125","-","165","AA","-"
"29","1255",,"AO21","-","CLR","10SM","-","75.9000390625","55.9000390625","64","50","6","290","-","0","29.97001953125","8","159","AA","-"
"29","1355",,"AO21","-","CLR","10SM","-","77","54","63.3000390625","45","4","260","-","0","29.96001953125","-","154","AA","-"
"29","1455",,"AO21","-","CLR","10SM","-","79","52","63.1000390625","39","4","350","-","0","29.94001953125","-","149","AA","-"
"29","1555",,"AO21","-","CLR","10SM","-","79","53.1000390625","63.7000390625","41","6","330","-","0","29.93001953125","6","145","AA","-"
"29","1655",,"AO21","-","CLR","10SM","-","77","54","63.3000390625","45","9","290","-","0","29.93001953125","-","143","AA","-"
"29","1755",,"AO21","-","CLR","10SM","-","73","51.1000390625","60.4000390625","46","8","310","-","0","29.93001953125","-","144","AA","-"
"29","1855",,"AO21","-","CLR","10SM","-","66.9000390625","52","58.5","59","4","280","-","0","29.94001953125","3","149","AA","-"
"29","1955",,"AO21","-","-","10SM","-","63","52","56.8000390625","68","4","220","-","0","29.96001953125","-","156","AA","-"
"29","2055",,"AO22","-","CLR","10SM","-","61","46","53.2000390625","58","3","260","-","0","29.98001953125","-","161","AA","-"
"29","2155",,"AO22","-","CLR","10SM","-","57","44.1000390625","50.5","62","5","300","-","0","29.98001953125","-","162","AA","-"
"29","2255",,"AO22","-","CLR","10SM","-","55","44.1000390625","49.6000390625","67","3","360","-","0","29.98001953125","-","161","AA","-"
"29","2355",,"AO22","-","CLR","10SM","-","52","46","48.9000390625","80","4","40","-","0","29.99001953125","-","164","AA","-"
"30","55",,"AO20","-","CLR","10SM","-","52","46.9000390625","49.5","83","3","340","-","0","29.99001953125","3","164","AA","-"
"30","155",,"AO20","-","CLR","10SM","-","50","46","48","86","0","0","-","0","29.99001953125","-","165","AA","-"
"30","255",,"AO20","-","CLR","10SM","-","48.9000390625","45","46.9000390625","86","3","280","-","0","29.99001953125","-","163","AA","-"
"30","355",,"AO20","-","CLR","10SM","-","46.9000390625","44.1000390625","45.5","90","0","0","-","0","30","3","168","AA","-"
"30","455",,"AO20","-","CLR","10SM","-","44.1000390625","43","43.5","96","7","320","-","0","30","-","169","AA","-"
"30","555",,"AO20","-","CLR","5SM","BR","44.1000390625","44.1000390625","44.1000390625","100","6","320","-","0","30.01001953125","-","173","AA","-"
"30","655",,"AO20","-","CLR","6SM","BR","48","46.9000390625","47.5","96","0","0","-","0","30.04001953125","3","181","AA","-"
"30","755",,"AO20","-","CLR","7SM","-","55","51.1000390625","52.9000390625","87","0","0","-","0","30.05001953125","-","184","AA","-"
"30","855",,"AO20","-","CLR","10SM","-","60.1000390625","50","54.7000390625","70","4","320","-","0","30.05001953125","-","186","AA","-"
"30","955",,"AO20","-","CLR","10SM","-","63","52","56.8000390625","68","4","VRB","-","0","30.06001953125","1","187","AA","-"
"30","1055",,"AO21","-","CLR","10SM","-","66","53.1000390625","58.6000390625","63","3","VRB","-","0","30.04001953125","-","183","AA","-"
"30","1155",,"AO21","-","CLR","10SM","-","71.1000390625","55.9000390625","62.2000390625","59","7","270","-","0","30.02001953125","-","177","AA","-"
"30","1255",,"AO21","-","CLR","10SM","-","75","54","62.6000390625","48","6","360","-","0","30","8","169","AA","-"
"30","1355",,"AO21","-","CLR","10SM","-","77","53.1000390625","63","44","7","330","-","0","29.98001953125","-","161","AA","-"
"30","1455",,"AO21","-","CLR","10SM","-","79","51.1000390625","62.8000390625","38","7","350","-","0","29.96001953125","-","155","AA","-"
"30","1555",,"AO21","-","CLR","10SM","-","79","53.1000390625","63.7000390625","41","7","350","-","0","29.94001953125","6","147","AA","-"
